FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Francis,Coquelin,MID,ARS,4300000,1,9,0.375,8.72E-08,2.09E-06,0,60510,2,6,0,0,0,0,0,2.1,3613,-2,0,9,2,0.2,0,0.7,0,0,1,0,0,1.9,40033,0,246,0,0,414,7184,0,0,48
Jack,Cork,MID,SWA,4800000,2,16,2,4.17E-07,3.33E-06,0,2895,1,14,0,0,0,0,0,3.3,161,-2,0,16,2,0.4,0,1.7,0,0,1,0,0,0.1,995,0,376,0,0,668,64,0,0,122
,Costa,FWD,CHE,10200000,9,55,6.9,6.76E-07,5.39E-06,0,329638,4,9,0,0,0,7,0,5.4,21609,7,-1,55,-7,0.7,0,7.3,9,0,3,0,2,34.6,1315919,0,533,0,2,709,134386,1,0,208
Thibaut,Courtois,GLK,CHE,5500000,6,26,3.3,6.00E-07,4.73E-06,0,141231,1,9,0,11,0,0,0,4.7,7248,0,0,26,0,0.9,0,4.7,0,0,3,0,0,8.3,84014,0,230,0,0,720,2047,0,0,113
Philippe,Coutinho,MID,LIV,8300000,3,46,1.916666667,2.31E-07,5.54E-06,0,548690,1,7,0,0,0,3,0,5.5,34402,3,0,46,-3,0.8,0,6.3,6,0,2,0,3,34.9,1108793,0,459,0,2,576,48671,0,0,173
Aaron,Cresswell,DEF,WHU,5300000,6,6,0.25,4.72E-08,1.13E-06,0,8514,0,0,0,0,0,0,0,1.1,482,-2,0,6,2,0.4,0,2,0,0,1,0,1,0.2,3186,0,514,0,0,74,2267,0,1,23
Peter,Crouch,FWD,STK,4800000,0,4,0.166666667,3.47E-08,8.33E-07,0,22831,0,2,0,0,0,0,0,0.8,1176,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.6,10367,0,47,0,0,108,818,0,0,7
Juan,Cuadrado,MID,CHE,6900000,0,0,0,0,0,0,50080,0,0,0,0,0,0,0,0,633,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,622,0,8,0,0,0,7,0,0,0
Josh,Cullen,MID,WHU,4400000,0,0,0,0,0,0,3454,0,0,0,0,0,0,0,0,143,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,643,0,0,0,0,0,21,0,0,0
Charlie,Daniels,DEF,BOU,4900000,13,32,4,8.16E-07,6.53E-06,0,65061,1,12,0,0,0,1,0,6.5,2479,-1,0,32,1,1.3,0,6.3,4,0,2,0,1,4.1,61617,0,491,0,1,720,49611,0,0,160
Scott,Dann,DEF,CRY,5400000,0,22,4.4,8.15E-07,4.07E-06,0,190416,1,5,0,0,0,2,0,4.1,9592,-1,0,22,1,0,0,0,1,0,0,0,0,4.1,68925,0,480,0,1,450,1359,0,0,94
Tendayi,Darikwa,DEF,BUR,4300000,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,17,0,0,0
Matteo,Darmian,DEF,MUN,5000000,0,0,0,0,0,0,49096,0,0,0,0,0,0,0,0,786,-5,1,0,5,0,0,0,0,0,0,0,0,0.6,721,0,257,0,0,0,39,-1,0,0
,David Luiz,DEF,CHE,6000000,6,14,0.583333333,9.72E-08,2.33E-06,0,22150,0,5,0,0,0,0,0,2.3,1476,0,0,14,0,0.7,0,4.3,0,0,2,0,0,1.2,47170,0,0,0,0,360,6833,0,0,95
Ben,Davies,DEF,TOT,4900000,2,10,0.416666667,8.50E-08,2.04E-06,0,7494,1,2,0,0,0,0,0,2,389,-1,0,10,1,0.3,0,1.3,0,0,1,0,0,0.3,5870,0,192,0,0,284,689,0,0,56
Curtis,Davies,DEF,HUL,5000000,-1,17,2.1,4.20E-07,3.40E-06,0,59862,1,20,0,0,0,0,0,3.4,7881,0,0,17,0,0,0,0,3,0,1,0,1,2.6,95716,0,0,0,1,720,610,0,0,165
Tom,Davies,MID,EVE,4400000,0,2,0.083333333,1.89E-08,4.55E-07,0,1062,0,0,0,0,0,0,0,0.5,74,-1,0,2,1,0,0,0,0,0,0,0,0,0,959,0,0,0,0,18,47,0,0,6
Steven,Davis,MID,SOU,5200000,5,21,2.6,5.00E-07,4.04E-06,0,28198,1,7,0,0,0,0,0,4,1190,-3,1,21,3,0.7,0,3.7,0,0,3,0,1,0.7,2666,0,535,0,0,696,290,-1,0,128
Craig,Dawson,DEF,WBA,4900000,2,20,2.5,5.10E-07,4.08E-06,0,43720,3,8,0,0,0,0,0,4.1,2879,-1,0,20,1,0.4,0,2,1,0,2,0,0,1.9,9860,0,433,0,0,720,452,0,0,113
Michael,Dawson,DEF,HUL,4400000,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,180,0,0,0
Kevin,De Bruyne,MID,MCI,10700000,0,49,7,6.54E-07,4.58E-06,0,619281,1,6,0,0,0,2,0,4.6,6992,2,-1,49,-2,0.3,1,3.3,9,0,1,0,6,10.1,728240,0,546,0,2,600,77899,1,0,205
David,de Gea,GLK,MUN,5500000,8,30,3.8,6.91E-07,5.45E-06,0,386999,0,8,0,21,0,0,0,5.5,27239,0,0,30,0,0.8,0,4.3,1,0,3,0,0,40.3,191791,0,368,0,0,720,8328,0,0,136
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5213,0,0,0,0,0,0,0,0,87,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,198,0,129,0,0,0,1,0,0,0
Carlos,De Pena,MID,MID,4300000,0,0,0,0,0,0,6052,0,0,0,0,0,0,0,0,694,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8113,0,0,0,0,0,193,0,0,0
Marten,de Roon,MID,MID,4400000,1,8,0.333333333,7.58E-08,1.82E-06,0,7170,2,7,0,0,0,0,0,1.8,379,-1,0,8,1,0.3,0,1.3,0,0,0,0,0,0.2,4415,0,0,0,0,412,77,0,0,54
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,121,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1673,0,0,0,0,0,180,0,0,0
Mathieu,Debuchy,DEF,ARS,4700000,0,0,0,0,0,0,7062,0,0,0,0,0,0,0,0,254,-3,1,0,3,0,0,0,0,0,0,0,0,0.3,1089,0,11,0,0,0,77,-1,0,0
Troy,Deeney,FWD,WAT,7100000,2,32,4,5.63E-07,4.51E-06,0,143135,3,13,0,0,0,3,0,4.5,20697,1,0,32,-1,0.6,0,4.3,4,0,1,0,1,8.4,289128,0,629,0,1,707,29514,0,0,116
Jermain,Defoe,FWD,SUN,7300000,2,40,5,6.85E-07,5.48E-06,0,325820,0,14,0,0,0,4,0,5.5,45721,3,0,40,-3,0.8,0,5.7,8,0,0,0,0,13.7,606868,0,595,0,2,712,41674,0,0,107
Steven,Defour,MID,BUR,6000000,0,33,4.7,7.83E-07,5.50E-06,0,15619,1,4,0,0,0,1,0,5.5,8650,0,0,33,0,0.8,0,5,6,0,3,0,3,0.5,26867,0,0,0,0,431,346,0,0,127
Damien,Delaney,DEF,CRY,5000000,2,17,2.1,4.20E-07,3.40E-06,0,20416,1,8,0,0,0,0,0,3.4,1131,0,0,17,0,0.3,0,1.7,0,0,1,0,0,0.8,6839,0,366,0,0,666,360,0,0,108
Fabian,Delph,MID,MCI,4700000,0,2,0.083333333,1.77E-08,4.26E-07,0,5751,0,1,0,0,0,0,0,0.4,156,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1284,0,156,0,0,30,14,0,0,4
Mousa,Dembele,MID,TOT,5400000,0,3,0.125,2.31E-08,5.56E-07,0,5630,1,1,0,0,0,0,0,0.6,210,-1,0,3,1,0,0,0,0,0,1,0,0,0.1,3497,0,473,0,0,99,324,0,0,22
Jason,Denayer,DEF,SUN,4800000,0,4,0.166666667,3.47E-08,8.33E-07,0,2419,1,2,0,0,0,0,0,0.8,192,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.1,545,0,0,0,0,195,11,0,0,32
Memphis,Depay,MID,MUN,7200000,0,2,0.083333333,1.16E-08,2.78E-07,0,6214,1,1,0,0,0,0,0,0.3,138,-3,0,2,3,0,0,0.3,0,0,0,0,0,0.2,590,0,259,0,0,15,29,0,0,3
Gerard,Deulofeu,MID,EVE,6100000,1,8,0.333333333,5.46E-08,1.31E-06,0,119654,0,2,0,0,0,0,0,1.3,2051,-4,0,8,4,0.1,0,0.7,0,0,0,0,0,1.2,17577,0,283,0,0,278,190,0,0,25
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0,0
Eric,Dier,MID,TOT,5200000,1,13,0.541666667,1.04E-07,2.50E-06,0,326565,1,3,0,0,0,0,0,2.5,10914,-3,0,13,3,0.1,0,0.7,0,0,3,0,0,5.9,16765,0,526,0,0,451,497,0,0,57
Adama,Diomande,FWD,HUL,4600000,1,19,2.4,5.22E-07,4.13E-06,0,198914,0,9,0,0,0,1,0,4.1,16957,1,0,19,-1,0.3,0,1.3,2,0,2,0,0,7.2,356924,0,0,0,0,484,18539,0,0,55
Mame Biram,Diouf,FWD,STK,5800000,0,8,1.6,2.76E-07,1.38E-06,0,21921,0,9,0,0,0,0,0,1.4,848,-2,0,8,2,0.1,0,0.3,0,0,0,0,0,0.4,7927,0,245,0,0,261,551,0,0,21
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,3,0,0,0
Papy,Djilobodji,DEF,SUN,4400000,1,7,1.2,2.73E-07,1.59E-06,0,5779,1,12,0,0,0,0,0,1.6,324,-1,0,7,1,0.2,0,0.7,0,0,0,0,0,0.2,2241,0,0,0,0,540,112,0,0,87
Abdoulaye,Doucoure,MID,WAT,4700000,0,1,0.041666667,8.87E-09,2.13E-07,0,715,0,1,0,0,0,0,0,0.2,20,-3,0,1,3,0,0,0,0,0,0,0,0,0,126,0,0,0,0,7,6,0,0,3
Stewart,Downing,MID,MID,5300000,2,23,2.9,5.47E-07,4.34E-06,0,34372,1,11,0,0,0,0,0,4.3,3027,-2,0,23,2,0.6,0,3.3,1,0,1,0,2,0.6,9556,0,0,0,0,720,218,0,0,128
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,8,0,0,0
Daniel,Drinkwater,MID,LEI,5400000,2,24,3,5.56E-07,4.44E-06,0,208262,0,14,0,0,0,0,0,4.4,15628,-1,0,24,1,0.4,0,2.3,2,0,3,0,1,6.4,61461,0,592,0,0,708,1636,0,0,138
Nathan,Dyer,MID,SWA,4700000,0,1,0.041666667,8.87E-09,2.13E-07,0,6147,0,1,0,0,0,0,0,0.2,163,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,869,0,64,0,0,6,10,0,0,1
Oviemuno,Ejaria,MID,LIV,4500000,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,6,0,0,0
Ahmed,Elmohamady,MID,HUL,4900000,2,11,0.458333333,9.35E-08,2.24E-06,0,17167,0,18,0,0,0,0,0,2.2,625,-1,0,11,1,0,0,0,0,0,1,0,0,0.3,6000,0,0,0,0,568,58,0,1,93
Mohamed,Elneny,MID,ARS,4700000,0,8,0.333333333,7.09E-08,1.70E-06,0,23971,0,5,0,0,0,0,0,1.7,968,-3,0,8,3,0.1,0,0.3,0,0,0,0,1,0.5,5956,0,134,0,0,121,126,0,0,39
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,15037,0,0,0,0,0,0,0,0,784,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,8595,0,4,0,0,0,850,0,0,0
Christian,Eriksen,MID,TOT,8200000,5,28,4,4.88E-07,3.41E-06,0,274212,0,4,0,0,0,0,0,3.4,10589,-3,0,28,3,0.4,0,3.3,2,0,3,0,3,5.6,63155,0,738,0,0,593,1482,0,0,105
Jonny,Evans,DEF,WBA,4500000,1,19,2.4,5.33E-07,4.22E-06,0,157526,5,8,0,0,0,0,0,4.2,40414,0,0,19,0,0.3,0,1.3,2,0,2,0,0,7.7,155794,0,343,0,1,720,1150,0,0,112
Lukasz,Fabianski,GLK,SWA,5100000,2,29,3.6,7.06E-07,5.69E-06,0,61410,0,15,0,28,0,0,0,5.7,7428,1,0,29,-1,0.3,0,1.7,4,0,1,0,0,5.3,125867,0,366,1,0,720,1120,0,0,159
,Fabio,DEF,MID,4400000,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,21,0,0,0
Cesc,Fabregas,MID,CHE,7000000,0,7,0.291666667,4.17E-08,1.00E-06,0,202384,0,3,0,0,0,0,0,1,5967,-5,0,7,5,0,0,0.3,0,0,0,0,1,1.8,24880,0,617,0,0,89,44,0,0,41
Adam,Federici,GLK,BOU,4400000,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,457,0,31,0,0,0,39,0,0,0
Sofiane,Feghouli,MID,WHU,5200000,0,1,0.041666667,8.01E-09,1.92E-07,0,128701,1,3,0,0,0,0,0,0.2,2368,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.8,6399,0,0,0,0,90,62,0,0,9
Marouane,Fellaini,MID,MUN,5800000,2,11,1.8,3.10E-07,1.90E-06,0,14117,4,6,0,0,0,0,0,1.9,486,-2,0,11,2,0.1,0,0.7,0,0,3,0,0,0.3,9570,0,164,0,0,540,159,0,0,101
Leroy,Fer,MID,SWA,5300000,2,39,4.9,9.25E-07,7.36E-06,0,224115,2,12,0,0,0,4,0,7.4,31353,3,0,39,-3,0.7,0,3.7,3,0,2,0,0,10.8,509330,0,107,0,1,678,15765,0,0,151
Edimilson,Fernandes,MID,WHU,5000000,1,2,0.083333333,1.67E-08,4.00E-07,0,240,0,1,0,0,0,0,0,0.4,24,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,281,0,0,0,0,22,13,0,0,7
Federico,Fernandez,DEF,SWA,4400000,1,9,1.5,3.41E-07,2.05E-06,0,39827,3,10,0,0,0,0,0,2,2043,-1,0,9,1,0.1,0,0.3,0,0,1,0,0,1.7,7857,0,333,0,0,540,335,0,0,84
,Fernandinho,MID,MCI,5500000,2,21,2.6,4.73E-07,3.82E-06,0,66658,3,8,0,0,0,1,0,3.8,6069,0,0,21,0,0.3,0,1.7,2,0,1,0,0,2.3,53139,0,417,0,0,720,1445,0,0,130
,Fernando,MID,MCI,4800000,0,4,0.166666667,3.47E-08,8.33E-07,0,9536,0,2,0,0,0,0,0,0.8,459,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.2,3446,0,236,0,0,116,155,0,0,22
Sam,Field,MID,WBA,4500000,0,4,0.166666667,3.70E-08,8.89E-07,0,345,1,1,0,0,0,0,0,0.9,19,0,0,4,0,0,0,0,0,0,1,0,0,0,424,0,0,0,0,165,8,0,0,27
Roberto,Firmino,MID,LIV,8500000,3,41,5.9,6.94E-07,4.82E-06,0,293084,0,9,0,0,0,3,0,4.8,15161,0,0,41,0,0.7,0,5.7,5,0,1,0,2,10.7,315727,0,522,0,2,618,20657,0,0,157
Viktor,Fischer,MID,MID,5000000,0,7,0.291666667,5.83E-08,1.40E-06,0,39586,0,3,0,0,0,0,0,1.4,730,-5,0,7,5,0.3,0,1.3,0,0,0,0,1,0.3,1070,0,0,0,0,136,24,0,0,19
Mathieu,Flamini,MID,CRY,4500000,0,2,0.083333333,1.85E-08,4.44E-07,0,1034,0,1,0,0,0,0,0,0.4,163,0,0,2,0,0,0,0,0,0,0,0,0,0,1783,0,0,0,0,20,45,0,0,7
Jon,Flanagan,DEF,BUR,4300000,0,0,0,0,0,0,11922,0,0,0,0,0,0,0,0,577,-2,1,0,2,0,0,0,0,0,0,0,0,0.3,1242,0,67,0,0,0,71,-1,0,0
Ashley,Fletcher,FWD,WHU,5000000,0,5,1,2.00E-07,1.00E-06,0,4106,1,4,0,0,0,0,0,1,559,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.1,6352,0,0,0,0,149,440,0,0,3
Darren,Fletcher,MID,WBA,4400000,2,19,2.4,5.45E-07,4.32E-06,0,274898,0,7,0,0,0,0,0,4.3,19004,-1,0,19,1,0.5,0,2,0,0,3,0,0,8.6,81636,0,403,0,0,701,3728,0,0,73
Jose,Fonte,DEF,SOU,5400000,2,27,3.9,7.22E-07,5.00E-06,0,73336,1,6,0,0,0,0,0,5,6902,-1,0,27,1,1,0,5.3,4,0,3,0,0,4.5,44723,0,487,0,0,630,6914,0,0,137
Adam,Forshaw,MID,MID,4500000,2,15,1.9,4.22E-07,3.33E-06,0,2846,1,9,0,0,0,0,0,3.3,259,0,0,15,0,0.4,0,1.7,0,0,1,0,0,0.1,3157,0,0,0,0,611,102,0,0,115
Fraser,Forster,GLK,SOU,5000000,2,27,3.4,6.80E-07,5.40E-06,0,72498,1,7,0,8,0,0,0,5.4,6869,0,0,27,0,0.9,0,4.7,0,0,3,0,0,4.6,55718,0,233,0,0,720,3735,0,0,114
Ben,Foster,GLK,WBA,4700000,4,31,3.9,8.30E-07,6.60E-06,0,131796,0,8,0,27,0,0,0,6.6,13558,2,0,31,-2,0.6,0,2.7,3,0,2,0,0,16.2,401998,0,129,0,1,720,8402,0,0,154
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,5942,0,0,0,0,0,0,0,0,219,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1283,0,40,0,0,0,110,0,0,0
Simon,Francis,DEF,BOU,4500000,2,19,2.4,5.33E-07,4.22E-06,0,27474,1,12,0,0,0,0,0,4.2,2695,0,0,19,0,0.6,0,2.7,0,0,2,0,0,1.7,42245,0,462,0,0,720,3730,0,0,147
Ryan,Fraser,MID,BOU,4900000,0,5,0.208333333,4.25E-08,1.02E-06,0,224,0,1,0,0,0,0,0,1,14,-1,0,5,1,0,0,0,0,0,1,0,0,0,253,0,0,0,0,172,7,0,0,15
George,Friend,DEF,MID,4400000,4,15,2.1,4.77E-07,3.41E-06,0,120456,1,11,0,0,0,0,0,3.3,5517,-1,1,15,1,0.5,0,2,2,0,0,0,1,2.9,25182,0,0,0,0,630,1112,-1,0,121
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,53592,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3162,0,0,0,0,0,41,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,1,5,0.208333333,4.63E-08,1.11E-06,0,271,0,0,0,0,0,0,0,1.1,50,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0,695,0,0,0,0,61,64,0,0,18
Christian,Fuchs,DEF,LEI,5400000,1,27,3.4,6.30E-07,5.00E-06,0,191712,1,14,0,0,0,0,0,5,12321,-1,0,27,1,0.4,0,2.3,3,0,3,0,1,7.6,46328,0,482,0,1,720,5931,0,0,179
Jay,Fulton,MID,SWA,4400000,0,1,0.041666667,9.47E-09,2.27E-07,0,826,0,1,0,0,0,0,0,0.2,60,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,518,0,4,0,0,19,8,0,0,4
Ramiro,Funes Mori,DEF,EVE,4700000,1,7,0.291666667,6.21E-08,1.49E-06,0,65857,0,2,0,0,0,0,0,1.5,2410,-3,0,7,3,0.1,0,0.7,0,0,0,0,0,1.4,13287,0,304,0,0,198,348,0,0,44
,Gabriel,DEF,ARS,4800000,0,0,0,0,0,0,5284,0,0,0,0,0,0,0,0,168,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,677,0,244,0,0,0,96,0,0,0
Brendan,Galloway,DEF,WBA,4400000,0,9,0.375,8.52E-08,2.05E-06,0,9914,0,3,0,0,0,0,0,2,1491,-1,1,9,1,0,0,0,0,0,1,0,0,0.3,11711,0,126,0,0,247,106,-1,0,44
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,21287,0,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1773,0,0,0,0,0,18,0,0,0
,Garcia,MID,MCI,5000000,0,1,0.041666667,8.33E-09,2.00E-07,0,113,0,0,0,0,0,0,0,0.2,31,0,0,1,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,16,18,0,0,4
Craig,Gardner,MID,WBA,5400000,1,12,0.5,9.26E-08,2.22E-06,0,5891,0,5,0,0,0,0,0,2.2,234,-1,0,12,1,0.1,0,0.7,0,0,1,0,1,0.1,4863,0,244,0,0,188,12,0,0,47
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,2050,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2646,0,0,0,0,0,758,0,0,0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,0,0,0,4,0,0,0
Kieran,Gibbs,DEF,ARS,4800000,1,3,0.125,2.60E-08,6.25E-07,0,14373,0,0,0,0,0,0,0,0.6,560,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.5,2999,0,69,0,0,47,259,0,0,16
Ben,Gibson,DEF,MID,4600000,2,28,3.5,7.61E-07,6.09E-06,0,40122,0,11,0,0,0,1,0,6.1,7551,1,0,28,-1,0.9,0,4.3,5,0,1,0,0,4,157802,0,0,0,1,720,5400,0,0,150
Darron,Gibson,MID,EVE,4300000,0,0,0,0,0,0,3367,0,0,0,0,0,0,0,0,143,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,943,0,44,0,0,0,305,0,0,0
Olivier,Giroud,FWD,ARS,8800000,0,6,2,2.27E-07,6.82E-07,0,70638,0,0,0,0,0,0,0,0.7,1556,-2,1,6,2,0,0,0.3,0,0,0,0,1,0.7,36193,0,629,0,0,54,159,-1,0,11
Shay,Given,GLK,STK,4500000,0,13,2.6,5.78E-07,2.89E-06,0,13835,1,14,0,18,0,0,0,2.9,1809,0,0,13,0,0,0,0,3,0,0,0,0,0.7,18163,1,24,1,1,450,263,0,0,92
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,4,0,0,0,5,0,0,0
Heurelho,Gomes,GLK,WAT,4900000,8,20,2.5,5.10E-07,4.08E-06,0,46173,1,13,0,20,0,0,0,4.1,2358,-1,0,20,1,0.7,0,3.3,2,0,1,0,0,2.2,13817,0,375,0,0,720,939,0,0,132
Joseph,Gomez,DEF,LIV,4900000,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,123,0,58,0,0,0,17,0,0,0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,242,0,0,0,13,0,0,0
Lynden,Gooch,MID,SUN,4400000,0,7,0.291666667,6.63E-08,1.59E-06,0,1880,2,3,0,0,0,0,0,1.6,177,-1,1,7,1,0.1,0,0.3,0,0,1,0,0,0.1,2618,0,0,0,0,287,30,-1,0,32
Dan,Gosling,MID,BOU,4700000,6,12,0.5,1.06E-07,2.55E-06,0,4261,0,1,0,0,0,1,0,2.6,162,-3,0,12,3,0.6,0,2.7,0,0,0,0,0,0.1,611,0,331,0,0,121,318,0,0,37
Lewis,Grabban,FWD,BOU,4400000,0,6,2,4.55E-07,1.36E-06,0,107099,0,2,0,0,0,0,0,1.4,6076,-1,0,6,1,0,0,0,0,0,0,0,1,3.6,74234,0,124,0,0,60,6458,0,0,17
Max,Gradel,MID,BOU,5100000,0,4,0.166666667,3.27E-08,7.84E-07,0,11783,0,0,0,0,0,0,0,0.8,495,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.1,856,0,155,0,0,64,7,0,0,19
Lee,Grant,GLK,STK,4000000,6,13,0.541666667,1.35E-07,3.25E-06,0,2761,0,2,0,11,0,0,0,3.3,845,0,0,13,0,1.1,0,4.3,1,0,1,0,0,1.4,50443,0,0,0,0,270,22126,0,0,60
Andre,Gray,FWD,BUR,6200000,0,18,3.6,5.81E-07,2.90E-06,0,449568,0,7,0,0,0,1,0,2.9,9224,-3,1,18,3,0,0,0,1,0,2,0,1,3.2,134302,0,0,0,0,427,344,-1,0,30
Demarai,Gray,MID,LEI,4900000,0,13,0.541666667,1.11E-07,2.65E-06,0,35865,0,2,0,0,0,1,0,2.7,2493,-1,0,13,1,0.5,0,2.3,0,0,0,0,1,0.7,26068,0,57,0,0,143,261,0,0,47
Marko,Grujic,MID,LIV,4500000,0,2,0.083333333,1.85E-08,4.44E-07,0,23325,0,0,0,0,0,0,0,0.4,591,-5,0,2,5,0.1,0,0.3,0,0,0,0,0,0.3,2140,0,0,0,0,30,32,0,0,6
Johann Berg,Gudmundsson,MID,BUR,5100000,2,14,1.8,3.53E-07,2.75E-06,0,8128,0,7,0,0,0,0,0,2.7,254,-4,0,14,4,0.5,0,2.3,0,0,2,0,0,0.1,382,0,0,0,0,443,41,0,0,61
Adlene,Guedioura,MID,WAT,4500000,0,8,0.333333333,7.41E-08,1.78E-06,0,4317,1,6,0,0,0,0,0,1.8,259,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0.1,4821,0,56,0,0,216,24,0,0,38
Idrissa,Gueye,MID,EVE,5000000,2,19,2.4,4.80E-07,3.80E-06,0,14088,3,6,0,0,0,0,0,3.8,2350,0,0,19,0,0.3,0,1.3,1,0,2,0,1,0.5,20953,0,270,0,0,710,469,0,0,163
Ilkay,Gundogan,MID,MCI,5400000,2,13,0.541666667,1.00E-07,2.41E-06,0,32934,0,2,0,0,0,1,0,2.4,6850,-1,0,13,1,0.3,0,1.7,0,0,1,0,0,1.4,57027,0,0,0,0,265,3365,0,0,66
Bradley,Guzan,GLK,MID,4400000,0,9,0.375,8.52E-08,2.05E-06,0,17013,0,1,0,6,0,0,0,2,1067,-1,1,9,1,0,0,0,0,0,1,0,0,0.7,8335,0,188,0,0,180,43,-1,0,40
Ben,Hamer,GLK,LEI,4500000,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,11,0,0,0
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,166147,0,0,0,0,0,0,0,0,1406,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,2342,0,360,0,0,0,13,0,0,0
Jakob,Haugaard,GLK,STK,4300000,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,102,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,142,0,31,0,0,0,7,-1,0,0
Eden,Hazard,MID,CHE,9800000,8,41,5.1,5.20E-07,4.18E-06,0,775450,2,9,0,0,0,3,0,4.2,39253,-2,0,41,2,0.4,0,4.3,6,0,3,0,1,17.8,638108,0,476,0,1,665,8789,0,0,156
